Date,Close
2020-07-09,36142.17
2020-07-10,36190.4
2020-07-13,36618.57
2020-07-14,36745.22
2020-07-15,36679.03
2020-07-16,37001.44
2020-07-17,37330.85
2020-07-20,37650.57
2020-07-21,37700.31
2020-07-22,37804.61
2020-07-23,37578.21
2020-07-24,37607.62
2020-07-27,38221.16
2020-07-28,38627.27
2020-07-29,38836.27
2020-07-30,39258.44
2020-08-03,39871.61
2020-08-04,39577.62
2020-08-05,39882.78
2020-08-06,40166.12
2020-08-07,40029.69
2020-08-10,39914.76
2020-08-11,40559.15
2020-08-12,40473.18
2020-08-13,40290.74
2020-08-17,40122.5
2020-08-18,40184.01
2020-08-19,40154.11
2020-08-20,39868.55
2020-08-21,39621.59
2020-08-24,39802.6
2020-08-25,40292.82
2020-08-26,40862.59
2020-08-27,41081.94
2020-08-28,41056.22
2020-08-31,41110.93
2020-09-01,41377.26
2020-09-02,41834.85
2020-09-03,42188.11
2020-09-04,42023
2020-09-07,42295.75
2020-09-08,41985.19
2020-09-09,42022.25
2020-09-10,42647.35
2020-09-11,42530.67
2020-09-14,42531.31
2020-09-15,42346.42
2020-09-16,42282.28
2020-09-17,42334.76
2020-09-18,42504.76
2020-09-21,42174.13
2020-09-22,41828.91
2020-09-23,41876.26
2020-09-24,41806.37
2020-09-25,41701.23
2020-09-28,40740.95
2020-09-29,41204.36
2020-09-30,40571.48
2020-10-01,40676.92
2020-10-02,40070.83
2020-10-05,39072.47
2020-10-06,39127.48
2020-10-07,39849.96
2020-10-08,40353.62
2020-10-09,40798.43
2020-10-12,40209.82
2020-10-13,40006.67
2020-10-14,40144.29
2020-10-15,40068.49
2020-10-16,40164.02
2020-10-19,40340.17
2020-10-20,40956.58
2020-10-21,41535.92
2020-10-22,41199.02
2020-10-23,41266.00
2020-10-26,41850.47
2020-10-27,41381.83
2020-10-28,41186.86
2020-10-29,39888.00
2020-10-30,39888.00
2020-11-02,39112.18
2020-11-03,40480.88
2020-11-04,40281.96
2020-11-05,41071.3
2020-11-06,40731.61
2020-11-09,40784.04
2020-11-10,41153.05
2020-11-11,41197.32
2020-11-12,40564.55
2020-11-13,40569.35
2020-11-16,40504.75
2020-11-17,40652.67
2020-11-18,40514.67
2020-11-19,40540.70
2020-11-20,40187.18
2020-11-23,39632.52
2020-11-24,39863.36
2020-11-25,40377.53
2020-11-26,41031.03
2020-11-27,40807.09
2020-11-30,41068.82
2020-12-01,41665.27
2020-12-02,42027.38
2020-12-03,42047.72
2020-12-04,42207.00
2020-12-07,42115.31
2020-12-08,42101.78
2020-12-09,42204.03
2020-12-10,42305.84
2020-12-11,42470.39
2020-12-15,43250.84
2020-12-16,43360.19
2020-12-17,43766.69
2020-12-18,43759.88
2020-12-21,43333.76
2020-12-22,42906.94
2020-12-23,43087.70
2020-12-24,43416.77
2020-12-25,43416.77
2020-12-28,43674.28
2020-12-29,43255.55
2020-12-30,43694.76
2020-12-31,43755.38
2021-01-01,44406.46
2021-01-04,44723.45
2021-01-05,44650.43
2021-01-06,45153.42
2021-01-07,45344.54
2021-01-08,45662.09
2021-01-11,45605.42
2021-01-12,45922.04
2021-01-13,46091.96
2021-01-14,45989.35
2021-01-15,45999.51
2021-01-18,45726.68
2021-01-19,45903.23
2021-01-20,45676.94
2021-01-21,46019.92
2021-01-22,45800.14
2021-01-25,46087.64
2021-01-26,46287.38
2021-01-27,46458.13
2021-01-28,46166.05
2021-01-29,46488.59
2021-02-01,46248.45
2021-02-02,46580.34
2021-02-03,46933.63
2021-02-04,46905.79
2021-02-05,46905.79
2021-02-08,46721.87
2021-02-09,46674.77
2021-02-10,46644.29
2021-02-11,46055.52
2021-02-12,46008.89
2021-02-15,46375.59
2021-02-16,46867.95
2021-02-17,46768.14
2021-02-18,46142.74
2021-02-19,46263.69
2021-02-22,45890.04
2021-02-23,45728.75
2021-02-24,45362.58
2021-02-25,45965.62
2021-02-26,45801.27
2021-03-01,45593.43
2021-03-02,45964.27
2021-03-03,46160.78
2021-03-04,45278.53
2021-03-05,45876.71
2021-03-08,45051.05
2021-03-09,44222.91
2021-03-10,43691.68
2021-03-11,42779.76
2021-03-12,43551.20
2021-03-15,44766.59
2021-03-16,44857.06
2021-03-17,45450.31
2021-03-18,44724.09
2021-03-19,44852.57
2021-03-22,45407.33
2021-03-23,45407.33
2021-03-24,45544.19
2021-03-25,45726.16
2021-03-26,45521.63
2021-03-29,44431.80
2021-03-30,44491.03
2021-03-31,44587.85
2021-04-01,44428.10
2021-04-02,44249.30
2021-04-05,43548.21
2021-04-06,44404.70
2021-04-07,43953.58
2021-04-08,44741.36
2021-04-09,45188.89
2021-04-12,44978.05
2021-04-13,45048.57
2021-04-14,45311.22
2021-04-15,45230.18
2021-04-16,45305.63
2021-04-19,44913.57
2021-04-20,45399.78
2021-04-21,45306.54
2021-04-22,44929.61
2021-04-23,44706.76
2021-04-26,45682.77
2021-04-27,45292.87
2021-04-28,45059.12
2021-04-29,44863.11
2021-04-30,44262.35
2021-05-03,44076.20
2021-05-04,44563.59
2021-05-05,44943.61
2021-05-06,45174.67
2021-05-07,45174.67
2021-05-10,45174.67
2021-05-11,45174.67
2021-05-12,45174.67
2021-05-13,45174.67
2021-05-14,45174.67
2021-05-17,45796.31
2021-05-18,45981.82
2021-05-19,45682.11
2021-05-20,45574.07
2021-05-21,45864.18
2021-05-24,46097.11
2021-05-25,46300.66
2021-05-26,46812.31
2021-05-27,46790.75
2021-05-28,47066.13
2021-05-31,47896.34
2021-06-01,48191.26
2021-06-02,48126.90
2021-06-03,48093.53
2021-06-04,48146.97
2021-06-07,48302.66
2021-06-07,48302.66
2021-06-08,48147.98
2021-06-09,47777.62
2021-06-10,48251.49
2021-06-11,48304.72
2021-06-14,48726.08
2021-06-15,48632.56
2021-06-16,48480.90
2021-06-17,48157.63
2021-06-18,48238.67
2021-06-21,48012.52
2021-06-22,47987.14
2021-06-23,47900.70
2021-06-24,47962.54
2021-06-25,47703.94
2021-06-25,47603.36
2021-06-28,47002.35
2021-06-29,47137.77
2021-06-30,47356.02
2021-07-01,47800.57
2021-07-02,47686.18
